transaction_id,customer_id,customer_name,customer_email,customer_tier,amount,currency,payment_status,failure_reason,payment_method,previous_success_count,previous_failure_count,checkout_status,subscription_status,days_overdue,retry_count,customer_value,transaction_timestamp,risk_score,recovery_probability,recovery_eligible,optimal_action,actual_recoverable
TX1919,CUST0281,Meera Deshmukh,meera.deshmukh93@example.com,Standard,3499.28,INR,FAILED,issuer_down,Debit Card,13,1,COMPLETED,CHURN_RISK,2,1,40416.55,2026-08-08 05:16:07,14,0.9143,YES,RETRY_SUBSCRIPTION,1
TX1920,CUST0216,Gaurav Reddy,gaurav.reddy78@example.com,Standard,2499.28,INR,SUCCESS,none,Net Banking,7,1,COMPLETED,NONE,0,0,17090.7,2026-08-10 12:27:32,10,0.99,NO,NO_ACTION,0
TX1921,CUST0305,Pooja Iyer,pooja.iyer89@example.com,Standard,1499.76,INR,ABANDONED,checkout_dropoff,UPI,14,3,OTP_DROPOFF,NONE,0,0,38806.21,2026-08-11 15:41:54,25,0.6785,YES,SEND_CHECKOUT_REMINDER,1
TX1922,CUST0435,Preeti Patel,preeti.patel14@example.com,Standard,999.63,INR,ABANDONED,checkout_dropoff,UPI,5,4,ABANDONED_CART,NONE,0,0,34547.46,2026-08-08 05:19:59,23,0.6383,YES,SEND_CHECKOUT_REMINDER,1
TX1923,CUST0142,Kavita Choudhury,kavita.choudhury75@example.com,New,499.32,INR,FAILED,card_expired,Credit Card,2,0,COMPLETED,NONE,7,1,755.96,2026-08-17 15:19:32,64,0.055,NO,SEND_PAYMENT_REMINDER,0
TX1924,CUST0435,Preeti Patel,preeti.patel14@example.com,Standard,999.84,INR,FAILED,processor_error,UPI,5,4,COMPLETED,NONE,5,1,34547.46,2026-08-11 00:20:26,19,0.8583,YES,RETRY_PAYMENT,0
TX1925,CUST0266,Varun Chopra,varun.chopra94@example.com,New,499.2,INR,FAILED,issuer_down,UPI,1,0,COMPLETED,NONE,3,1,4900.75,2026-07-28 14:50:39,10,0.975,YES,RETRY_PAYMENT,1
TX1926,CUST0357,Gaurav Bansal,gaurav.bansal28@example.com,Standard,7999.33,INR,SUCCESS,none,Credit Card,2,4,COMPLETED,NONE,0,0,28001.9,2026-08-19 18:50:01,12,0.975,NO,NO_ACTION,0
TX1927,CUST0337,Shweta Joshi,shweta.joshi92@example.com,VIP,39999.03,INR,ABANDONED,checkout_dropoff,Debit Card,15,1,OTP_DROPOFF,NONE,0,0,161784.41,2026-07-28 18:27:56,51,0.7256,YES,SEND_CHECKOUT_REMINDER,0
TX1928,CUST0137,Pooja Verma,pooja.verma40@example.com,Standard,4999.53,INR,ABANDONED,checkout_dropoff,Debit Card,10,0,OTP_DROPOFF,NONE,0,0,43759.85,2026-08-24 09:37:59,28,0.655,YES,SEND_CHECKOUT_REMINDER,1
TX1929,CUST0113,Gaurav Verma,gaurav.verma18@example.com,Enterprise,2499.29,INR,FAILED,authentication_failed,UPI,17,2,COMPLETED,NONE,0,0,260465.91,2026-08-20 12:09:43,13,0.8392,YES,SEND_PAYMENT_REMINDER,1
TX1930,CUST0164,Alok Iyer,alok.iyer78@example.com,Standard,7999.82,INR,FAILED,processor_error,UPI,10,3,COMPLETED,ACTIVE_RENEWAL_DUE,12,0,32180.72,2026-08-21 02:04:11,32,0.6504,YES,RETRY_SUBSCRIPTION,1
TX1931,CUST0225,Shweta Patel,shweta.patel62@example.com,Enterprise,2499.33,INR,ABANDONED,checkout_dropoff,Debit Card,26,0,PAYMENT_PAGE_DROPOFF,NONE,0,0,162613.05,2026-08-01 23:26:25,22,0.735,YES,SEND_CHECKOUT_REMINDER,1
TX1932,CUST0226,Amit Roy,amit.roy46@example.com,Standard,4999.44,INR,FAILED,insufficient_funds,Debit Card,2,1,COMPLETED,CHURN_RISK,5,0,16524.2,2026-08-05 22:44:17,40,0.475,YES,RETRY_SUBSCRIPTION,1
TX1933,CUST0248,Varun Bansal,varun.bansal52@example.com,New,3499.36,INR,FAILED,insufficient_funds,UPI,1,2,COMPLETED,NONE,2,1,2679.54,2026-08-22 01:54:07,40,0.475,YES,SEND_PAYMENT_REMINDER,1
TX1934,CUST0166,Aditi Gupta,aditi.gupta75@example.com,Standard,2499.25,INR,FAILED,network_timeout,UPI,7,2,COMPLETED,NONE,3,1,22455.76,2026-08-04 10:39:31,10,0.99,YES,RETRY_PAYMENT,1
TX1935,CUST0365,Aditi Chopra,aditi.chopra49@example.com,Enterprise,4999.96,INR,ABANDONED,checkout_dropoff,UPI,27,0,OTP_DROPOFF,NONE,0,0,226238.33,2026-08-14 05:28:13,22,0.785,YES,SEND_CHECKOUT_REMINDER,1
TX1936,CUST0292,Ananya Roy,ananya.roy13@example.com,VIP,39999.17,INR,FAILED,insufficient_funds,UPI,43,1,COMPLETED,NONE,2,0,141608.5,2026-08-23 10:57:30,55,0.6516,YES,SEND_PAYMENT_REMINDER,1
TX1937,CUST0259,Siddharth Verma,siddharth.verma77@example.com,Standard,3499.77,INR,FAILED,processor_error,UPI,7,3,COMPLETED,CHURN_RISK,4,0,10822.79,2026-07-31 04:14:34,12,0.88,YES,RETRY_SUBSCRIPTION,1
TX1938,CUST0107,Ritu Agarwal,ritu.agarwal90@example.com,Standard,7999.78,INR,FAILED,insufficient_funds,Debit Card,8,0,COMPLETED,CHURN_RISK,4,0,27081.63,2026-08-21 01:06:58,37,0.525,YES,RETRY_SUBSCRIPTION,1
TX1939,CUST0269,Rahul Mehta,rahul.mehta66@example.com,Standard,3499.84,INR,FAILED,authentication_failed,Credit Card,12,0,COMPLETED,NONE,1,3,17357.32,2026-08-03 19:38:24,68,0.185,NO,CREATE_ESCALATION,0
TX1940,CUST0194,Rahul Deshmukh,rahul.deshmukh79@example.com,Standard,999.23,INR,ABANDONED,checkout_dropoff,Credit Card,3,3,ABANDONED_CART,NONE,0,0,5775.33,2026-08-15 04:45:37,21,0.58,YES,SEND_CHECKOUT_REMINDER,0
TX1941,CUST0383,Manish Chopra,manish.chopra91@example.com,New,4999.82,INR,FAILED,issuer_down,UPI,2,2,COMPLETED,NONE,2,0,4672.96,2026-08-17 23:13:07,10,0.9,YES,RETRY_PAYMENT,1
TX1942,CUST0345,Ananya Malhotra,ananya.malhotra83@example.com,Enterprise,49999.05,INR,FAILED,processor_error,Credit Card,45,1,COMPLETED,ACTIVE_RENEWAL_DUE,4,0,247136.38,2026-08-11 18:46:17,28,0.9517,YES,RETRY_SUBSCRIPTION,1
TX1943,CUST0378,Neha Joshi,neha.joshi13@example.com,Standard,1499.56,INR,FAILED,insufficient_funds,Credit Card,6,1,COMPLETED,NONE,1,1,43420.8,2026-08-13 14:57:02,33,0.5036,YES,SEND_PAYMENT_REMINDER,0
TX1944,CUST0415,Priya Bansal,priya.bansal63@example.com,New,1499.75,INR,ABANDONED,checkout_dropoff,Debit Card,1,1,PAYMENT_PAGE_DROPOFF,NONE,0,0,3532.13,2026-08-25 10:35:25,28,0.58,YES,SEND_CHECKOUT_REMINDER,1
TX1945,CUST0348,Simran Bhatia,simran.bhatia46@example.com,Standard,1499.26,INR,FAILED,webhook_drop,Credit Card,3,4,COMPLETED,NONE,5,0,39046.64,2026-08-24 05:12:46,10,0.9093,YES,RETRY_PAYMENT,1
TX1946,CUST0194,Rahul Deshmukh,rahul.deshmukh79@example.com,Standard,3499.47,INR,FAILED,network_timeout,Credit Card,3,3,COMPLETED,NONE,1,1,5775.33,2026-08-05 06:00:31,19,0.9,YES,RETRY_PAYMENT,1
TX1947,CUST0427,Shweta Malhotra,shweta.malhotra28@example.com,Standard,999.77,INR,FAILED,issuer_down,Credit Card,8,2,COMPLETED,ACTIVE_RENEWAL_DUE,5,0,43184.35,2026-08-20 08:25:14,10,0.895,YES,RETRY_SUBSCRIPTION,1
TX1948,CUST0254,Vikram Patel,vikram.patel60@example.com,Standard,4999.15,INR,FAILED,account_closed,Net Banking,6,2,COMPLETED,NONE,6,1,29930.38,2026-08-01 23:35:21,68,0.01,NO,STOP_RECOVERY,0
TX1949,CUST0343,Vikram Singh,vikram.singh15@example.com,Enterprise,49999.72,INR,FAILED,fraud_blocked,Credit Card,59,1,COMPLETED,NONE,4,0,388473.2,2026-08-19 08:04:41,79,0.1525,NO,STOP_RECOVERY,0
TX1950,CUST0282,Pooja Bansal,pooja.bansal37@example.com,Standard,1499.42,INR,FAILED,card_expired,Debit Card,6,0,COMPLETED,NONE,6,0,32611.23,2026-08-05 03:13:43,61,0.075,NO,SEND_PAYMENT_REMINDER,0
TX1951,CUST0172,Arjun Singh,arjun.singh10@example.com,Standard,499.81,INR,FAILED,webhook_drop,Wallet,6,3,COMPLETED,NONE,4,0,26917.49,2026-08-18 16:27:15,10,0.945,YES,RETRY_PAYMENT,1
TX1952,CUST0386,Vikram Roy,vikram.roy71@example.com,New,999.61,INR,FAILED,webhook_drop,Credit Card,0,1,COMPLETED,NONE,4,0,2291.72,2026-08-01 15:47:05,12,0.845,YES,RETRY_PAYMENT,0
TX1953,CUST0404,Kavita Chopra,kavita.chopra40@example.com,Standard,499.77,INR,FAILED,velocity_limit_exceeded,Credit Card,3,3,COMPLETED,NONE,7,0,25217.78,2026-08-24 19:23:42,46,0.16,NO,STOP_RECOVERY,0
TX1954,CUST0276,Rahul Saxena,rahul.saxena39@example.com,Standard,1499.11,INR,FAILED,velocity_limit_exceeded,UPI,12,2,COMPLETED,NONE,1,0,9333.84,2026-08-06 18:10:56,40,0.4036,YES,STOP_RECOVERY,0
TX1955,CUST0402,Arjun Roy,arjun.roy83@example.com,Standard,499.43,INR,FAILED,card_expired,UPI,15,1,COMPLETED,NONE,4,1,37539.11,2026-08-01 16:10:30,47,0.2356,NO,SEND_PAYMENT_REMINDER,0
TX1956,CUST0261,Simran Joshi,simran.joshi28@example.com,Standard,7999.44,INR,FAILED,processor_error,Wallet,5,3,COMPLETED,ACTIVE_RENEWAL_DUE,6,0,41513.16,2026-08-06 12:15:52,26,0.6988,YES,RETRY_SUBSCRIPTION,1
TX1957,CUST0233,Gaurav Saxena,gaurav.saxena32@example.com,Standard,499.14,INR,ABANDONED,checkout_dropoff,UPI,2,2,PAYMENT_PAGE_DROPOFF,NONE,0,0,28049.88,2026-08-18 02:29:14,21,0.63,YES,SEND_CHECKOUT_REMINDER,1
TX1958,CUST0125,Manish Saxena,manish.saxena18@example.com,New,3499.37,INR,FAILED,fraud_blocked,Debit Card,0,2,COMPLETED,NONE,0,3,2686.96,2026-07-28 11:35:07,81,0.01,NO,CREATE_ESCALATION,0
TX1959,CUST0395,Alok Saxena,alok.saxena91@example.com,Standard,499.56,INR,SUCCESS,none,UPI,5,4,COMPLETED,NONE,0,0,21663.47,2026-07-28 16:29:52,10,0.99,NO,NO_ACTION,0
TX1960,CUST0363,Meera Kapoor,meera.kapoor99@example.com,New,2499.6,INR,SUCCESS,none,Debit Card,0,2,COMPLETED,NONE,0,0,2590.8,2026-07-29 07:20:41,18,0.925,NO,NO_ACTION,0
TX1961,CUST0242,Tanvi Nair,tanvi.nair62@example.com,Standard,4999.15,INR,FAILED,authentication_failed,Credit Card,6,4,COMPLETED,NONE,2,1,5546.98,2026-08-22 08:30:55,33,0.665,YES,SEND_PAYMENT_REMINDER,0
TX1962,CUST0322,Rohan Choudhury,rohan.choudhury54@example.com,Standard,1499.01,INR,FAILED,processor_error,Net Banking,10,4,COMPLETED,ACTIVE_RENEWAL_DUE,1,0,12756.15,2026-08-07 17:14:05,10,0.8321,YES,RETRY_SUBSCRIPTION,0
TX1963,CUST0400,Arjun Mehta,arjun.mehta40@example.com,New,2499.65,INR,FAILED,authentication_failed,Credit Card,2,2,COMPLETED,NONE,5,2,977.83,2026-08-05 11:20:42,52,0.29,NO,CREATE_ESCALATION,0
TX1964,CUST0206,Gaurav Patel,gaurav.patel82@example.com,Standard,3499.6,INR,FAILED,insufficient_funds,UPI,9,1,COMPLETED,ACTIVE_RENEWAL_DUE,9,0,35019.05,2026-07-29 16:49:28,39,0.38,YES,RETRY_SUBSCRIPTION,1
TX1965,CUST0218,Rajesh Bansal,rajesh.bansal71@example.com,VIP,4999.42,INR,FAILED,processor_error,Credit Card,10,2,COMPLETED,NONE,3,1,106867.87,2026-08-01 17:24:15,11,0.93,YES,RETRY_PAYMENT,0
TX1966,CUST0114,Karan Saxena,karan.saxena60@example.com,New,4999.21,INR,FAILED,processor_error,UPI,1,0,COMPLETED,NONE,7,0,3449.47,2026-08-17 23:49:03,19,0.785,YES,RETRY_PAYMENT,1
TX1967,CUST0190,Aarav Joshi,aarav.joshi69@example.com,Standard,3499.12,INR,FAILED,issuer_down,Credit Card,12,3,COMPLETED,ACTIVE_RENEWAL_DUE,8,1,33967.26,2026-08-13 00:33:27,27,0.735,YES,RETRY_SUBSCRIPTION,1
TX1968,CUST0198,Ritu Gupta,ritu.gupta13@example.com,New,3499.36,INR,FAILED,processor_error,UPI,0,1,COMPLETED,NONE,1,2,986.44,2026-07-29 09:32:55,52,0.415,NO,CREATE_ESCALATION,0
TX1969,CUST0152,Tanvi Reddy,tanvi.reddy42@example.com,Standard,7999.06,INR,SUCCESS,none,UPI,5,2,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,25216.36,2026-08-24 01:06:21,12,0.99,NO,NO_ACTION,0
TX1970,CUST0144,Pooja Saxena,pooja.saxena63@example.com,Enterprise,14999.02,INR,SUCCESS,none,Credit Card,53,0,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,347752.6,2026-08-19 23:30:04,6,0.99,NO,NO_ACTION,0
TX1971,CUST0173,Priya Chopra,priya.chopra66@example.com,Enterprise,2499.13,INR,FAILED,issuer_down,Debit Card,52,2,COMPLETED,NONE,7,1,285995.28,2026-07-31 23:52:38,20,0.8594,YES,RETRY_PAYMENT,1
TX1972,CUST0291,Kavita Agarwal,kavita.agarwal74@example.com,New,2499.17,INR,SUCCESS,none,Credit Card,2,2,COMPLETED,NONE,0,0,990.74,2026-08-20 08:55:10,10,0.99,NO,NO_ACTION,0
TX1973,CUST0287,Karan Saxena,karan.saxena86@example.com,Enterprise,4999.03,INR,FAILED,fraud_blocked,Net Banking,29,2,COMPLETED,NONE,6,1,409747.43,2026-07-29 22:56:28,70,0.0253,NO,STOP_RECOVERY,0
TX1974,CUST0114,Karan Saxena,karan.saxena60@example.com,New,499.73,INR,FAILED,authentication_failed,UPI,1,0,COMPLETED,NONE,6,0,3449.47,2026-08-22 08:07:47,23,0.655,YES,SEND_PAYMENT_REMINDER,1
TX1975,CUST0152,Tanvi Reddy,tanvi.reddy42@example.com,Standard,499.42,INR,FAILED,authentication_failed,UPI,5,2,COMPLETED,NONE,7,0,25216.36,2026-08-22 14:09:18,24,0.5921,YES,SEND_PAYMENT_REMINDER,0
TX1976,CUST0427,Shweta Malhotra,shweta.malhotra28@example.com,Standard,1499.13,INR,ABANDONED,checkout_dropoff,UPI,8,2,PAYMENT_PAGE_DROPOFF,NONE,0,0,43184.35,2026-08-09 23:04:28,25,0.675,YES,SEND_CHECKOUT_REMINDER,1
TX1977,CUST0150,Suresh Sharma,suresh.sharma23@example.com,Standard,7999.57,INR,FAILED,insufficient_funds,Credit Card,10,2,COMPLETED,NONE,2,2,42270.24,2026-08-18 03:15:24,67,0.14,NO,CREATE_ESCALATION,0
TX1978,CUST0307,Alok Chopra,alok.chopra28@example.com,New,999.22,INR,FAILED,fraud_blocked,UPI,1,0,COMPLETED,NONE,4,0,1316.33,2026-08-14 02:59:22,56,0.125,NO,STOP_RECOVERY,0
TX1979,CUST0317,Rohan Joshi,rohan.joshi19@example.com,New,4999.93,INR,FAILED,account_closed,UPI,0,1,COMPLETED,NONE,6,1,584.34,2026-07-31 00:44:17,65,0.01,NO,STOP_RECOVERY,0
TX1980,CUST0222,Meera Deshmukh,meera.deshmukh76@example.com,Standard,3499.48,INR,FAILED,processor_error,UPI,14,4,COMPLETED,ACTIVE_RENEWAL_DUE,11,1,14027.49,2026-08-05 08:24:09,28,0.6717,YES,RETRY_SUBSCRIPTION,1
TX1981,CUST0419,Ananya Verma,ananya.verma66@example.com,Standard,4999.28,INR,FAILED,card_expired,UPI,13,0,COMPLETED,PAST_DUE,6,2,12631.37,2026-08-08 20:52:50,72,0.01,NO,CREATE_ESCALATION,0
TX1982,CUST0350,Preeti Nair,preeti.nair60@example.com,New,499.66,INR,FAILED,insufficient_funds,Debit Card,1,0,COMPLETED,NONE,4,0,2367.04,2026-08-09 08:43:36,24,0.525,YES,SEND_PAYMENT_REMINDER,0
TX1983,CUST0149,Priya Singh,priya.singh93@example.com,Standard,499.12,INR,ABANDONED,checkout_dropoff,UPI,10,2,ABANDONED_CART,NONE,0,0,29467.11,2026-08-09 09:31:52,23,0.68,YES,SEND_CHECKOUT_REMINDER,1
TX1984,CUST0324,Vikram Patel,vikram.patel82@example.com,Enterprise,49999.96,INR,FAILED,network_timeout,Credit Card,55,3,COMPLETED,NONE,3,0,285581.23,2026-08-23 20:39:15,27,0.99,YES,RETRY_PAYMENT,1
TX1985,CUST0370,Rahul Patel,rahul.patel33@example.com,Standard,7999.53,INR,FAILED,authentication_failed,Credit Card,3,3,COMPLETED,NONE,5,0,29098.13,2026-07-31 05:27:16,27,0.65,YES,SEND_PAYMENT_REMINDER,1
TX1986,CUST0449,Preeti Bansal,preeti.bansal97@example.com,New,3499.22,INR,SUCCESS,none,UPI,2,0,COMPLETED,NONE,0,0,3928.37,2026-08-14 16:53:03,18,0.99,NO,NO_ACTION,0
TX1987,CUST0204,Sneha Choudhury,sneha.choudhury78@example.com,New,2499.29,INR,SUCCESS,none,UPI,1,2,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,4136.9,2026-08-24 10:42:00,20,0.99,NO,NO_ACTION,0
TX1988,CUST0340,Priya Singh,priya.singh27@example.com,New,1499.0,INR,FAILED,card_expired,UPI,1,1,COMPLETED,NONE,4,0,1364.02,2026-08-17 07:41:36,47,0.17,NO,SEND_PAYMENT_REMINDER,0
TX1989,CUST0174,Shweta Reddy,shweta.reddy46@example.com,Standard,7999.97,INR,SUCCESS,none,Credit Card,14,1,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,31354.03,2026-07-31 11:33:40,10,0.99,NO,NO_ACTION,0
TX1990,CUST0431,Ananya Nair,ananya.nair16@example.com,VIP,4999.83,INR,FAILED,insufficient_funds,UPI,43,0,COMPLETED,NONE,4,0,177588.91,2026-08-13 09:59:56,29,0.655,YES,SEND_PAYMENT_REMINDER,0
TX1991,CUST0178,Arjun Bansal,arjun.bansal23@example.com,Standard,1499.75,INR,FAILED,insufficient_funds,UPI,4,0,COMPLETED,NONE,1,0,40706.39,2026-07-30 22:42:47,28,0.575,YES,SEND_PAYMENT_REMINDER,1
TX1992,CUST0325,Alok Saxena,alok.saxena90@example.com,Standard,4999.6,INR,FAILED,card_expired,UPI,11,4,COMPLETED,NONE,5,2,17928.33,2026-07-30 10:04:53,74,0.01,NO,CREATE_ESCALATION,0
TX1993,CUST0158,Shweta Nair,shweta.nair62@example.com,Standard,999.87,INR,ABANDONED,checkout_dropoff,Credit Card,7,4,PAYMENT_PAGE_DROPOFF,NONE,0,0,40365.39,2026-08-08 10:50:05,27,0.6005,YES,SEND_CHECKOUT_REMINDER,1
TX1994,CUST0153,Manish Verma,manish.verma52@example.com,VIP,24999.86,INR,FAILED,velocity_limit_exceeded,UPI,37,1,COMPLETED,NONE,7,2,58817.35,2026-08-17 15:02:45,94,0.01,NO,CREATE_ESCALATION,0
TX1995,CUST0244,Gaurav Mehta,gaurav.mehta44@example.com,Standard,1499.63,INR,FAILED,network_timeout,Debit Card,13,2,COMPLETED,NONE,4,3,25354.88,2026-08-17 15:32:16,54,0.415,NO,CREATE_ESCALATION,0
TX1996,CUST0400,Arjun Mehta,arjun.mehta40@example.com,New,4999.26,INR,SUCCESS,none,Credit Card,2,2,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,977.83,2026-08-13 09:45:36,17,0.99,NO,NO_ACTION,0
TX1997,CUST0411,Karan Roy,karan.roy27@example.com,Standard,2499.04,INR,FAILED,issuer_down,Credit Card,10,0,COMPLETED,NONE,1,1,6812.13,2026-08-23 10:21:15,11,0.925,YES,RETRY_PAYMENT,1
TX1998,CUST0410,Arjun Bhatia,arjun.bhatia28@example.com,New,4999.04,INR,ABANDONED,checkout_dropoff,UPI,1,2,PAYMENT_PAGE_DROPOFF,NONE,0,0,4725.27,2026-08-07 11:40:32,33,0.605,YES,SEND_CHECKOUT_REMINDER,1
TX1999,CUST0368,Rahul Gupta,rahul.gupta59@example.com,New,7999.62,INR,FAILED,card_expired,UPI,1,1,COMPLETED,CHURN_RISK,1,0,3844.88,2026-08-07 15:14:16,54,0.17,NO,SEND_PAYMENT_REMINDER,0
TX2000,CUST0151,Manish Mehta,manish.mehta46@example.com,Standard,499.72,INR,FAILED,issuer_down,UPI,3,4,COMPLETED,PAST_DUE,6,1,11217.92,2026-08-08 00:55:22,17,0.7693,YES,RETRY_SUBSCRIPTION,0
TX2001,CUST0242,Tanvi Nair,tanvi.nair62@example.com,Standard,2499.69,INR,ABANDONED,checkout_dropoff,UPI,6,4,ABANDONED_CART,NONE,0,0,5546.98,2026-07-28 02:35:40,21,0.645,YES,SEND_CHECKOUT_REMINDER,0
TX2002,CUST0381,Karan Gupta,karan.gupta66@example.com,VIP,49999.35,INR,FAILED,issuer_down,Credit Card,14,1,COMPLETED,PAST_DUE,14,0,84531.27,2026-08-17 21:29:11,48,0.715,YES,RETRY_SUBSCRIPTION,0
TX2003,CUST0217,Vikram Iyer,vikram.iyer26@example.com,VIP,39999.09,INR,FAILED,account_closed,UPI,13,2,COMPLETED,NONE,7,1,108427.33,2026-08-04 20:22:49,88,0.065,NO,STOP_RECOVERY,0
TX2004,CUST0280,Manish Malhotra,manish.malhotra99@example.com,VIP,8999.75,INR,SUCCESS,none,UPI,39,1,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,184097.24,2026-08-08 19:22:22,5,0.99,NO,NO_ACTION,0
TX2005,CUST0158,Shweta Nair,shweta.nair62@example.com,Standard,3499.69,INR,FAILED,issuer_down,UPI,7,4,COMPLETED,NONE,2,0,40365.39,2026-08-04 23:45:32,10,0.9205,YES,RETRY_PAYMENT,1
TX2006,CUST0440,Nisha Gupta,nisha.gupta33@example.com,Standard,4999.34,INR,FAILED,insufficient_funds,UPI,13,3,COMPLETED,NONE,2,2,30931.41,2026-08-03 13:48:20,67,0.1869,NO,CREATE_ESCALATION,0
TX2007,CUST0251,Deepak Joshi,deepak.joshi14@example.com,Standard,1499.99,INR,FAILED,webhook_drop,Credit Card,12,1,COMPLETED,NONE,0,0,24813.15,2026-08-24 19:06:56,10,0.9835,YES,RETRY_PAYMENT,1
TX2008,CUST0213,Amit Iyer,amit.iyer50@example.com,Standard,4999.8,INR,FAILED,authentication_failed,UPI,5,0,COMPLETED,NONE,4,0,33851.37,2026-08-02 10:46:43,19,0.775,YES,SEND_PAYMENT_REMINDER,1
TX2009,CUST0385,Nisha Bansal,nisha.bansal80@example.com,VIP,14999.18,INR,FAILED,velocity_limit_exceeded,Credit Card,45,2,COMPLETED,NONE,6,1,123782.23,2026-08-12 17:12:03,65,0.3286,NO,STOP_RECOVERY,0
TX2010,CUST0287,Karan Saxena,karan.saxena86@example.com,Enterprise,8999.36,INR,SUCCESS,none,Debit Card,29,2,COMPLETED,NONE,0,0,409747.43,2026-08-03 13:56:25,15,0.99,NO,NO_ACTION,0
TX2011,CUST0377,Amit Bhatia,amit.bhatia77@example.com,Standard,999.32,INR,FAILED,card_expired,UPI,14,0,COMPLETED,CHURN_RISK,4,1,27956.87,2026-08-24 10:00:17,47,0.245,NO,SEND_PAYMENT_REMINDER,0
TX2012,CUST0360,Suresh Choudhury,suresh.choudhury59@example.com,Standard,499.8,INR,ABANDONED,checkout_dropoff,Debit Card,8,3,OTP_DROPOFF,NONE,0,0,6741.38,2026-08-11 17:38:18,22,0.6141,YES,SEND_CHECKOUT_REMINDER,0
TX2013,CUST0384,Sneha Bhatia,sneha.bhatia40@example.com,Standard,1499.57,INR,FAILED,issuer_down,Debit Card,3,1,COMPLETED,NONE,7,0,36682.63,2026-08-02 09:25:59,12,0.7475,YES,RETRY_PAYMENT,1
TX2014,CUST0433,Aarav Malhotra,aarav.malhotra70@example.com,New,7999.7,INR,FAILED,authentication_failed,UPI,0,1,COMPLETED,NONE,5,0,3438.02,2026-08-06 02:27:12,29,0.625,YES,SEND_PAYMENT_REMINDER,0
TX2015,CUST0115,Manish Agarwal,manish.agarwal78@example.com,VIP,39999.76,INR,FAILED,authentication_failed,Debit Card,18,0,COMPLETED,NONE,6,0,198997.8,2026-08-10 09:33:44,50,0.685,YES,SEND_PAYMENT_REMINDER,1
TX2016,CUST0220,Pooja Patel,pooja.patel16@example.com,Standard,2499.14,INR,FAILED,card_expired,Credit Card,3,4,COMPLETED,NONE,5,2,30177.83,2026-08-21 22:52:36,74,0.01,NO,CREATE_ESCALATION,0
TX2017,CUST0162,Ananya Reddy,ananya.reddy39@example.com,New,499.52,INR,ABANDONED,checkout_dropoff,Debit Card,1,1,OTP_DROPOFF,NONE,0,0,1873.36,2026-07-28 19:18:31,22,0.58,YES,SEND_CHECKOUT_REMINDER,0
TX2018,CUST0192,Varun Sharma,varun.sharma33@example.com,VIP,14999.72,INR,FAILED,insufficient_funds,Debit Card,37,0,COMPLETED,NONE,1,2,223370.27,2026-07-27 13:24:36,72,0.245,NO,CREATE_ESCALATION,0
TX2019,CUST0343,Vikram Singh,vikram.singh15@example.com,Enterprise,2499.31,INR,FAILED,issuer_down,UPI,59,1,COMPLETED,NONE,6,2,388473.2,2026-08-05 23:21:06,36,0.5725,NO,CREATE_ESCALATION,0
TX2020,CUST0280,Manish Malhotra,manish.malhotra99@example.com,VIP,8999.45,INR,FAILED,authentication_failed,Wallet,39,1,COMPLETED,NONE,4,0,184097.24,2026-08-14 15:56:40,18,0.8013,YES,SEND_PAYMENT_REMINDER,1
TX2021,CUST0187,Arjun Saxena,arjun.saxena10@example.com,New,499.0,INR,FAILED,webhook_drop,UPI,0,2,COMPLETED,NONE,0,2,2211.71,2026-08-25 05:28:18,42,0.535,NO,CREATE_ESCALATION,0
TX2022,CUST0197,Varun Reddy,varun.reddy87@example.com,Standard,3499.22,INR,FAILED,processor_error,Credit Card,6,2,COMPLETED,NONE,2,1,11711.57,2026-08-10 14:53:03,21,0.8375,YES,RETRY_PAYMENT,0
TX2023,CUST0191,Preeti Mehta,preeti.mehta85@example.com,New,2499.03,INR,FAILED,webhook_drop,Credit Card,2,0,COMPLETED,NONE,1,2,4581.18,2026-08-20 02:31:10,30,0.635,NO,CREATE_ESCALATION,0
TX2024,CUST0403,Ritu Kapoor,ritu.kapoor69@example.com,Enterprise,14999.19,INR,FAILED,velocity_limit_exceeded,Credit Card,25,3,COMPLETED,NONE,5,2,498387.76,2026-08-22 16:20:42,86,0.0789,NO,CREATE_ESCALATION,0
TX2025,CUST0443,Pooja Singh,pooja.singh10@example.com,New,1499.14,INR,SUCCESS,none,Credit Card,1,1,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,4711.21,2026-08-05 19:47:12,11,0.99,NO,NO_ACTION,0
TX2026,CUST0307,Alok Chopra,alok.chopra28@example.com,New,2499.8,INR,SUCCESS,none,UPI,1,0,COMPLETED,NONE,0,0,1316.33,2026-07-28 10:23:19,7,0.99,NO,NO_ACTION,0
TX2027,CUST0440,Nisha Gupta,nisha.gupta33@example.com,Standard,3499.57,INR,FAILED,webhook_drop,Credit Card,13,3,COMPLETED,NONE,6,1,30931.41,2026-08-23 00:43:24,16,0.8469,YES,RETRY_PAYMENT,1
